beat1,beat2,corr
1924,613,0.9178915880799654
1513,1413,0.9178506925932777
1655,1222,0.9178217393432611
1821,235,0.9177291677672692
1653,921,0.9176325195468192
414,232,0.9175252169119468
2433,1822,0.9175236376840743
1935,234,0.9172708398939126
1832,1022,0.9171671767985828
1824,221,0.917163730804816
2525,1111,0.9171628990112307
1631,923,0.9171626467745981
2522,314,0.9171294250064443
1722,1712,0.9171198852216098
2032,632,0.9170917741359638
421,334,0.9168402275676051
1932,523,0.9168149780351649
1915,511,0.91675558265291
1533,823,0.9166612019243957
1733,932,0.9166349243055054
1414,634,0.9164824537332512
2524,923,0.9164494441382754
812,613,0.9162834169998866
1434,1423,0.916276184568228
424,232,0.9162671642336881
2211,1633,0.9162295805994846
1234,1033,0.9161215150311934
1112,623,0.9161155151779521
1833,124,0.9160344770866321
1533,733,0.9159802723175298
1833,533,0.9159467977124464
2533,1013,0.9157968721247794
935,913,0.91576479809361
2521,2232,0.9157286070429099
1112,1022,0.915604885620957
1713,1623,0.9154777876192797
2515,723,0.9153909950896567
1011,511,0.9153161205728195
1914,1732,0.9152909692270068
1421,1211,0.9152642547228367
2234,1511,0.9152484864571535
2524,1712,0.9151554038921248
1631,422,0.915150626779781
2531,1113,0.9151216948740527
915,434,0.9151100546226022
414,312,0.9149345727171668
1935,1022,0.9149342156603554
2022,1915,0.9149075265192252
1013,235,0.9147151315828874
2531,921,0.9147007394335931
1924,1613,0.914653617216788
1833,532,0.9146162146852708
1632,1513,0.914608864072887
1623,522,0.9143777439245284
1611,512,0.9143596868501073
524,225,0.9140607133743415
1653,733,0.9139253064064097
1621,1215,0.9138905050488794
2212,1413,0.9137181320555366
1812,114,0.9136974244345355
1631,915,0.9136779054069989
1831,1822,0.9136672373918832
1632,1631,0.9136669393357771
1412,835,0.9136262776496951
433,225,0.9136173809931696
2532,323,0.913598258880538
2524,1211,0.9135528501347208
2011,1931,0.91355244997082
2524,934,0.9134306996612654
1412,221,0.9132366763028932
911,422,0.9132326227076912
2525,323,0.9132323577141049
2211,1624,0.9131704582667883
2531,1712,0.9131547512800358
2232,732,0.9131112278384604
2525,922,0.9131026200969555
1621,1034,0.9130573949710851
321,314,0.9129056373022282
1012,631,0.9128914284458719
2534,1712,0.9127992350692397
1655,1115,0.912772787098279
1231,814,0.9127665099288889
1912,221,0.9127644662125665
1624,1125,0.9127618457140125
1824,512,0.9126788590831674
2525,1633,0.9125923146226712
1935,1931,0.9125714564787794
1922,231,0.9125130662351668
1531,821,0.912396715451668
1914,1624,0.9123311458968564
1034,811,0.9122857575552701
2222,1613,0.9121945875278812
1125,513,0.9120535043706453
1523,412,0.9119696328117304
1921,913,0.9119484145069968
2533,914,0.9118781979607395
1022,235,0.911727140367679
1433,124,0.911720956063582
1413,831,0.911720342350481
1523,1422,0.9117146969707576
932,726,0.9116243901206238
1211,321,0.911545498749521
2515,825,0.911535779161267
2514,1225,0.9115346541996863
1121,121,0.9115028429813204
1113,414,0.911474244820926
1225,1034,0.9113185104888626
1234,913,0.9112997417048601
1712,1125,0.9112355111750028
431,322,0.9112166074010377
1522,915,0.9109810876374808
1831,1232,0.9109117394163528
1631,833,0.9108824098049155
1723,1411,0.9108610484960269
813,531,0.9108130171878527
1214,1024,0.9107936864823215
2232,1113,0.910770224369778
1632,913,0.9107218207679345
1631,1211,0.910700341005224
1814,121,0.910672037176509
1732,1212,0.9106190777256907
1432,1431,0.9106109789496537
1834,532,0.9105369749246716
1914,522,0.9104808787493596
1731,1712,0.9104772498894289
2211,323,0.9104585550251064
2233,1412,0.9104397563280462
1222,431,0.9104129345398643
1115,722,0.910346384512817
1733,712,0.9102317300283179
1235,314,0.9101710461458152
1232,1024,0.9101236602255273
822,321,0.9101205694149731
1125,935,0.9100330049457963
1125,522,0.9097594066366305
beat1,beat2,corr
1233,1012,0.9097583491454264
1935,211,0.9097553248736535
1654,214,0.9096895245388759
1911,114,0.9096881045108852
522,424,0.9096484368544259
1134,1125,0.909622214488086
1134,513,0.909620740337843
2011,634,0.9095921268410754
612,334,0.9094808751823366
1531,1113,0.909401865994783
912,323,0.9091953472784934
631,223,0.9091460754704522
1812,234,0.9090985450430619
1922,814,0.9090014497408141
1431,633,0.9089924565328775
1215,1014,0.9089701430101776
2525,1421,0.9089369544112774
1531,922,0.908722605372428
913,321,0.9086544260057186
1722,932,0.9084923792668317
1421,923,0.9084668210921191
1932,1022,0.9084396627932639
1513,1225,0.9084186274854962
1111,414,0.9084055440164961
2233,835,0.9083700284487399
1653,732,0.9083432247472094
2212,811,0.9082005062047203
1522,934,0.9081828055455322
2511,1733,0.9081726405803656
933,822,0.9081513745383804
2525,1221,0.908112841765308
726,424,0.9080986315895798
2514,1713,0.9080490107005456
1225,422,0.907989838663538
1911,1214,0.9079052720307896
1922,1912,0.9078924386827711
2212,522,0.9078878525853998
1634,334,0.9078324465017331
2423,1021,0.9077292870755755
1811,623,0.907679169871662
1831,124,0.9076093527955247
1921,1212,0.9075065788176201
1414,1233,0.9074883153858708
1012,413,0.9074651646918961
1733,924,0.9074500213723984
2213,423,0.907434836212365
2512,512,0.9073222356798502
1111,133,0.907314545258324
1834,124,0.9073041667095263
621,112,0.9072991947847772
2212,1624,0.9072763239008358
1423,1033,0.9072741913306537
1832,122,0.907219015429894
1214,113,0.9071243477656563
1234,432,0.9071139272057724
922,422,0.9068967322237835
1212,524,0.906852104610671
2032,1131,0.906824228636968
2232,723,0.9067214612898814
1921,432,0.9066268879949966
2411,215,0.9065790184110187
2531,232,0.9065756521365542
733,232,0.9065667124302996
1633,312,0.9065583528383879
922,811,0.9064694239483596
2525,915,0.9063710282384212
1732,311,0.9063597437197729
1121,621,0.9063220320767315
2433,1011,0.9063115439877786
2012,1933,0.9062996905164982
1653,133,0.9062983348320619
1935,1933,0.9062773706593361
823,412,0.9061978455908868
422,312,0.9061810260719849
1221,412,0.9061343292964871
1632,1611,0.9060962100699036
2532,321,0.906062627893912
1913,911,0.9060063296606355
1921,1421,0.9060054163754795
1532,412,0.9059797171335836
1732,1125,0.9057799395867058
2033,1932,0.9057225546048286
2515,232,0.9056708683120402
1623,1123,0.9056028104498404
823,821,0.9055503554826658
1233,1022,0.9055448459451928
1914,1134,0.905488051792391
1522,823,0.9054771424545539
1531,911,0.9053515856315221
1632,713,0.9052779862350148
1034,531,0.9051736610992406
1654,113,0.9051639427902354
1213,633,0.9050927011482245
323,312,0.9050695722545606
533,114,0.9049658087059235
1611,811,0.904798498765287
234,112,0.904591485021397
1822,123,0.9045814893410441
1931,1022,0.9045745951616679
1652,723,0.9045694082836283
1933,634,0.9044394852732385
1654,835,0.9043702416652849
2532,932,0.9043636380720459
1421,912,0.9043442621665919
1831,1022,0.9042894736321824
1532,1113,0.9042782171774086
1634,1532,0.9042046860549322
1633,1111,0.9041667866148893
1024,111,0.904157172846131
1034,713,0.9041204172715355
1731,422,0.9039823455568459
2515,1133,0.9039798246800864
1533,1115,0.903793440656205
921,431,0.9037349012256195
2012,233,0.9036827187120419
1531,1111,0.9036332952450016
1125,1123,0.9036239864180368
1234,1212,0.9036134438217798
1424,224,0.9035153788300669
2212,935,0.9034197881529418
1622,726,0.9032780704223167
2011,1833,0.9031888343059598
2515,1653,0.903009987314681
2233,621,0.902981312861877
1712,321,0.9027694828703802
2232,711,0.9027566851791822
1111,522,0.9027516132028903
1632,1421,0.9026894607103458
1634,314,0.9024567668409309
1523,1234,0.9024053806759985
1732,321,0.9023400390934871
123,122,0.9022696619490799
1214,114,0.90208990402003
631,623,0.9020217681085255
1935,1915,0.9020105320654026
934,923,0.9019754933415588
2211,1134,0.9017538994571406
1012,223,0.9017359298432984
2534,2514,0.9015670814055554
2522,321,0.9015626957275987
1933,523,0.9015554328106026
234,122,0.9014338530805992
1652,732,0.9013911505655403
932,424,0.9011740836646116
2514,935,0.9011600418010295
1221,422,0.9011412334622204
1923,1513,0.9011025319879006
2222,1531,0.9010913568005009
2031,632,0.9010407391840587
2011,112,0.9009687820044324
2011,1231,0.9009417320059848
2012,1931,0.900908209729255
1221,934,0.9008696564985187
1823,225,0.9008578628107352
2515,725,0.9007887152529821
1225,933,0.9005807136015361
511,235,0.9005308889126593
1923,1215,0.9005080715194478
1712,522,0.9003577103964616
1233,211,0.9003548507752447
2525,412,0.9003465540084802
1624,725,0.9001389845161656
1823,1422,0.900116881439871
1653,712,0.9000200502872824
825,733,0.899848120677368
2032,433,0.8997674921891152
712,522,0.8996877589537787
423,322,0.8996240797894203
1423,433,0.8995106830262218
2514,1712,0.8994768868387333
2011,1934,0.899452813031397
1631,321,0.8994266684425524
813,131,0.8993564377523632
211,122,0.8993012297970341
1921,1631,0.8992916624046222
922,822,0.8992806926247556
1523,922,0.8991489335221974
2433,112,0.8990914434780763
1922,1814,0.8989859562388013
631,111,0.8989003364401371
621,234,0.8988687903246
1813,233,0.8987757546598738
934,823,0.8985153457595626
432,321,0.8984819039557035
2514,1033,0.8984407446712712
1532,232,0.8984123667358425
924,726,0.8984087876099996
beat1,beat2,corr
2522,412,0.8982148059477161
2531,1522,0.8982144494840741
1713,932,0.8981984039944667
1935,623,0.8981755960140461
2534,424,0.897926336018938
1652,431,0.8978985720219319
1133,715,0.8978454327966204
722,322,0.8978256043585747
1413,1034,0.8977480172163602
122,111,0.8977479929905684
2522,312,0.897720148725283
1654,1431,0.8977097423472797
1823,321,0.8976441255399445
1214,1011,0.8976439948752089
1834,1011,0.8975650748908177
1214,122,0.8975437621503105
612,411,0.8975373649572709
1612,1422,0.8974639205763663
1513,915,0.8973853447439932
2011,1011,0.8973060261944931
1113,833,0.8971647690370049
1722,1413,0.8971603281958538
1932,1821,0.8971081518393778
1034,512,0.8971036826386027
1225,225,0.8969623738600987
711,334,0.8969580673018558
935,924,0.8967886318359013
1033,935,0.8965264355537957
2532,1633,0.8965163792741043
2011,1812,0.8964695236646382
2212,2211,0.8964409683138043
523,235,0.8964311107443124
2011,211,0.8964115158674169
2013,212,0.8964043405218249
1621,1431,0.8961280110407511
1832,1821,0.8961064327428733
1912,1231,0.8958484702920833
1624,932,0.895797360022667
1653,1533,0.8957630351071169
1823,822,0.8957410866540979
1111,424,0.8956858477393642
1531,732,0.8956758184290404
813,512,0.8955428114971413
2524,932,0.8955252751859818
735,723,0.8954007797481212
1915,112,0.8953054662987241
1111,412,0.8952913121116554
1914,513,0.8952876165033511
833,432,0.8952278408324166
1111,323,0.8951968960187249
823,434,0.8951609212713302
1011,532,0.8951472413776277
2535,913,0.895116091806181
2511,1913,0.8950856330506521
1914,1123,0.8949422170015262
2521,1532,0.8947573605138182
2011,1932,0.8946838503220582
1834,1822,0.8944750482224281
2535,432,0.8943130533538368
1622,1123,0.8942281998311259
2535,1921,0.8941904121737481
1833,123,0.894118199352064
934,822,0.8940641583568756
2511,422,0.894055284591649
711,423,0.893956343492256
1431,1215,0.8939325205422333
1914,912,0.893902060242727
922,823,0.8938776698335844
1811,631,0.8938317563594221
2534,1921,0.8936576190535306
1822,1214,0.893566123198821
913,833,0.8934844290241203
1932,634,0.893460661138471
1833,234,0.8934574426416485
1812,523,0.8933983682488531
2534,2524,0.8933933097435838
1533,1531,0.8933745020259475
723,431,0.8932871802186534
1913,1113,0.8932790806154844
1532,823,0.893275810837675
1713,1511,0.8931869243262835
2431,1431,0.8931218038762039
1531,712,0.8930846669375125
1722,833,0.8930459747106047
1112,413,0.8930181238291931
1811,533,0.8930040931566419
634,235,0.8929661667730443
1622,424,0.8929150384704433
1712,1622,0.8928315497813407
2531,823,0.8928240103241415
1532,821,0.8927952963205131
923,822,0.8927792412258599
1912,813,0.8927650329908019
2212,726,0.8927466940412858
724,421,0.8926978800836172
2023,215,0.8926855098870277
1713,1123,0.8926020120299322
2531,821,0.8925716917672659
1814,1135,0.8925395449288344
1631,1034,0.8925394607538968
1111,432,0.8925231533413285
1213,1212,0.8924856597997951
1033,632,0.892433659691707
2031,531,0.8923924972175273
1623,1511,0.8923657531005972
1225,1211,0.8923131705310582
823,431,0.8922679712558216
1531,823,0.8922485509272143
1731,131,0.8922427216139394
1931,523,0.8922319444685975
922,911,0.8922301679812087
1731,1624,0.892131340712226
832,734,0.8920190541036902
2013,1412,0.8919360777641333
733,732,0.8919206360286153
1632,915,0.8917817010628013
1914,932,0.8917642234297323
2522,424,0.8917618785574193
1113,821,0.8917403000721136
932,232,0.8917322023672455
1213,433,0.8916862749946941
222,215,0.8916794693053327
1531,812,0.891637776610839
1624,712,0.8916218649260055
1921,524,0.8915916344406899
2532,913,0.8915518364418812
1113,133,0.8915140594449105
1833,1832,0.8914829004931146
1833,621,0.891465771988785
1234,935,0.8913790852703867
234,231,0.8913603888952554
735,726,0.8913489186925307
723,133,0.8913220387992837
1111,913,0.8913069817553384
1914,424,0.8912187893203137
835,531,0.8910666983098302
1914,1731,0.8910109160035486
2031,524,0.8909909513224519
2222,423,0.8909857044619811
1022,122,0.890967864907286
1214,621,0.8909509496573249
1024,124,0.8908417382822695
1524,834,0.8907303133820752
1814,1231,0.8906980374189892
2515,821,0.8906462019272838
1632,1522,0.890546481534895
1423,1421,0.8905346285788732
1831,1821,0.8904920171884595
1111,712,0.8904877381767744
1713,524,0.8904614918176766
921,232,0.8904358645747632
1833,111,0.8904356944466947
2532,2522,0.890397741142637
1933,234,0.890395992917112
1922,1121,0.8901677630211974
623,122,0.8900621783389111
2511,833,0.8900483254367525
2422,2413,0.8898759906461396
1624,232,0.8898125529562618
2524,1921,0.8897971335027763
2535,2031,0.8897319378034345
424,323,0.8897137021180404
1911,1011,0.8895217682933546
2525,1733,0.8894932812294384
1824,1131,0.8894929637171528
1522,932,0.8894815260954942
1433,234,0.8893170343292579
1834,1132,0.8892200622152964
1413,1225,0.8891398314357388
1834,1022,0.8890120489211176
735,711,0.8889850620300815
731,223,0.8889274946851692
2032,2013,0.8889016807807724
124,112,0.888899953450478
1733,911,0.8888971338848503
1722,321,0.8888826147903366
1221,225,0.8888026886418814
1135,1131,0.8888019585789623
733,414,0.888619720683913
714,513,0.8886137394252941
523,233,0.8886091498811625
1934,1822,0.8885368568261146
1125,424,0.8884941277892198
734,513,0.8884638412902391
1212,221,0.8883780989645783
921,733,0.8883717217233504
1733,725,0.888308384558905
beat1,beat2,corr
1652,133,0.88829873089454
532,122,0.8880500422606182
2422,223,0.8880449080749167
614,311,0.8880307635751964
1532,723,0.8879428698874489
823,133,0.8878855119741816
2011,1922,0.8878579199522167
1821,1414,0.8878519072997172
2233,632,0.8878382737695355
1531,833,0.8878081968259453
2213,1115,0.8877950022427128
821,712,0.8876697324345213
2511,1111,0.8876079696110145
1412,433,0.8876022034205787
2534,2521,0.8876002792896269
1934,623,0.8875797690489589
1823,1722,0.8875013875454225
1812,532,0.8874872702417134
1921,1712,0.8874123515663315
621,122,0.8873041578953657
1511,1134,0.8872841255701424
1831,211,0.8872231475840442
1632,932,0.88721892961869
1611,834,0.8871851169925284
1722,323,0.8871813082791753
1532,732,0.8871024385257386
732,711,0.8870531530673129
1652,823,0.8870296964754373
1932,112,0.8870274230126721
735,414,0.8869707032815719
722,431,0.8868401792586057
2525,912,0.8868243667092832
1034,225,0.8866614162104344
2212,1713,0.8865462079778011
1731,811,0.8865072703905924
2033,1013,0.8864943637814258
1813,523,0.8864874058280132
1921,1914,0.8864486037035166
732,232,0.8864023968557011
1232,114,0.8863995564348851
1631,933,0.8863088970064679
1621,512,0.8863041201962811
831,713,0.8861865096826348
1633,912,0.8860910746190891
1134,725,0.8858400425755519
2534,2523,0.8857659568413355
1712,935,0.8856946253113932
2031,1921,0.8856830799933771
2031,221,0.8856153468537454
821,312,0.8855398617866019
915,422,0.8854960595544081
1113,1111,0.8854689155509884
1934,1414,0.8854522535690246
1914,913,0.8853891677834945
1614,1034,0.8853059922211782
1722,1034,0.8852469816512226
1935,1822,0.885233372454327
825,612,0.8851316303523287
2032,1824,0.8851042480527426
233,231,0.8850912692073417
1633,424,0.8850697424577111
1724,1424,0.8850496018234058
912,225,0.8849810378053988
533,112,0.8849728779576342
1123,935,0.8849602933806979
1731,924,0.8849147265458874
2433,1935,0.8848978886391095
1411,813,0.8847882337347807
1421,915,0.8847567516613671
1422,1215,0.8847230195452089
1533,1113,0.8847012081241978
1111,833,0.8846240175035762
2523,311,0.8845796544024856
1234,811,0.8845614215827124
1225,922,0.8844961247770055
1653,932,0.8843898088201971
1222,423,0.8843401844526259
2411,1724,0.8843168190880093
1914,432,0.8842694511571464
1651,1031,0.8841861024614801
2532,432,0.8840925821446077
1833,623,0.8840667565441659
2222,414,0.884047405139407
1821,634,0.8840048918785096
832,421,0.8840027124904682
2513,1732,0.8839771820500761
823,723,0.883955620430646
2532,2523,0.8839123741216666
1632,131,0.8838707541967087
732,133,0.8837929127541715
1935,533,0.8837856847831466
2412,1925,0.8836353171458609
2212,912,0.8835725740313403
923,434,0.8834855456926146
2212,833,0.8834469941178742
2232,824,0.8834431978847374
1225,912,0.8834203574437983
1211,225,0.8832766359031238
1614,1422,0.8832575966072732
1622,935,0.883190645082473
1522,821,0.8830932118217969
2514,1523,0.8830877857063242
